district,election_year,total_pop,male_pop_percent,female_pop_percent,under_5_percent,5_to_9_percent,10_to_14_percent,15_to_19_percent,20_to_24_percent,25_to_34_percent,35_to_44_percent,45_to_54_percent,55_to_59_percent,60_to_64_percent,65_to_74_percent,75_to_84_percent,over_85_percent,median_age,18_and_over_percent,21_and_over_percent,62_and_over_percent,65_and_over_percent,18_and_over_male_percent,18_and_over_female_percent,65_and_over_male_percent,65_and_over_female_percent,white_pop_percent,black_pop_percent,american_indian_alaska_native_pop_percent,asian_pop_percent,native_hawaiian_pacific_islander_pop_percent,other_race_pop_percent,hispanic_pop_percent,total_housing_units
TX34,2014,720005,50.0,50.0,8.1,8.5,8.8,8.5,7.3,12.7,12.2,11.4,5.3,4.6,7.1,4.1,1.5,32.1,69.9,64.5,15.5,12.7,49.6,50.4,45.6,54.4,14.3,0.9,0.1,0.7,0.0,0.0,83.7,254151
TX35,2014,752749,50.2,49.8,7.6,7.7,7.7,7.5,10.0,17.0,13.9,11.5,4.7,4.3,4.7,2.5,0.9,30.4,73.1,67.3,10.7,8.2,49.7,50.3,37.7,62.3,24.8,9.4,0.1,1.1,0.0,0.1,63.0,274984
TX36,2014,710008,49.8,50.2,6.4,7.3,6.6,6.8,6.5,13.3,12.9,14.2,6.9,5.7,8.0,3.8,1.6,37.7,75.3,71.4,16.6,13.4,49.5,50.5,46.4,53.6,64.5,8.6,0.3,1.6,0.1,0.1,23.2,291457
UT01,2014,720959,50.5,49.5,8.9,9.2,8.8,7.8,8.0,14.8,12.7,10.9,5.3,4.3,5.3,2.9,1.0,30.1,68.3,63.8,11.6,9.2,49.7,50.3,45.9,54.1,82.3,1.0,0.9,1.6,0.2,0.1,12.2,262563
UT02,2014,715552,50.4,49.6,8.0,7.9,8.0,7.5,8.4,15.1,12.5,10.2,5.1,5.1,6.8,3.8,1.6,31.9,71.5,66.6,15.0,12.2,50.2,49.8,47.0,53.0,77.7,1.1,1.1,2.1,1.7,0.2,14.3,274306
UT03,2014,718575,50.1,49.9,8.7,8.8,9.2,8.6,10.9,13.7,12.1,9.8,4.9,4.0,5.5,2.6,1.2,27.7,68.5,63.1,11.6,9.3,49.1,50.9,44.7,55.3,83.1,0.4,1.6,1.9,0.6,0.3,10.4,230578
UT04,2014,745786,50.2,49.8,9.4,9.3,8.5,7.3,6.5,16.9,14.1,11.0,4.8,3.8,4.9,2.5,1.0,30.5,68.1,64.7,10.6,8.4,49.9,50.1,45.9,54.1,75.2,1.6,0.7,3.0,1.3,0.2,16.5,238717
VT01,2014,626630,49.3,50.7,4.8,5.7,5.5,7.0,7.3,11.2,11.6,15.2,7.8,7.4,9.6,4.8,2.1,42.5,80.2,75.4,20.6,16.4,48.7,51.3,45.5,54.5,94.0,1.1,0.3,1.2,0.0,0.0,1.5,323936
VA01,2014,763763,49.1,50.9,6.3,6.7,6.9,7.4,6.9,11.5,13.9,14.9,6.6,5.5,8.1,3.7,1.6,38.5,75.8,71.4,16.9,13.5,48.7,51.3,45.6,54.4,66.9,17.0,0.3,3.6,0.1,0.1,9.2,302923
VA02,2014,738759,50.1,49.9,6.2,6.3,5.6,6.6,9.3,15.9,12.2,13.5,6.5,5.1,7.3,3.5,1.8,35.0,78.2,73.5,15.7,12.7,49.6,50.4,42.9,57.1,62.3,20.8,0.2,5.2,0.1,0.1,7.7,306639
VA03,2014,742782,48.4,51.6,6.9,6.1,5.5,6.7,10.0,17.7,11.5,12.5,6.3,5.4,6.6,3.4,1.4,32.9,78.1,73.0,14.6,11.4,47.4,52.6,40.9,59.1,32.4,56.3,0.3,1.8,0.1,0.3,5.8,324041
VA04,2014,739602,49.8,50.2,5.8,6.6,7.0,6.7,6.5,12.8,13.6,15.1,6.8,5.8,7.9,3.6,1.7,38.9,76.2,72.5,16.4,13.2,49.3,50.7,43.3,56.7,58.3,31.4,0.2,2.1,0.0,0.1,5.1,284822
VA05,2014,735799,48.8,51.2,5.2,6.3,5.9,7.1,6.4,11.3,11.5,14.4,7.2,6.7,10.5,5.2,2.0,41.7,78.9,73.8,21.7,17.7,48.4,51.6,44.3,55.7,72.9,19.9,0.1,1.4,0.0,0.1,3.3,346891
VA06,2014,735143,48.3,51.7,5.3,5.7,6.0,7.7,8.5,11.4,12.0,13.5,7.1,6.0,9.3,5.3,2.2,39.9,79.6,73.3,20.4,16.8,47.6,52.4,43.2,56.8,80.8,10.3,0.2,1.8,0.2,0.0,4.6,326983
VA07,2014,760928,48.3,51.7,5.9,6.4,7.1,6.5,5.8,12.4,13.4,15.1,7.0,6.2,8.2,4.2,1.7,39.6,76.6,73.1,17.9,14.1,47.8,52.2,43.9,56.1,72.5,14.5,0.1,4.7,0.0,0.2,5.5,303821
VA08,2014,774396,49.4,50.6,7.4,5.8,5.1,4.4,5.4,20.9,16.3,13.6,5.9,5.0,5.9,3.0,1.2,35.6,79.0,76.6,13.2,10.1,49.4,50.6,43.8,56.2,52.6,14.3,0.1,11.1,0.0,0.4,18.8,332960
VA09,2014,721531,49.4,50.6,5.0,5.0,5.5,6.9,8.7,11.1,11.8,13.7,7.4,6.8,10.5,5.4,2.3,41.9,81.2,75.6,22.2,18.1,49.0,51.0,44.1,55.9,89.7,5.2,0.1,1.2,0.0,0.2,2.2,340643
VA10,2014,781947,49.4,50.6,7.0,7.5,8.3,7.3,5.3,11.9,15.1,16.3,6.5,5.0,6.3,2.7,0.9,36.8,72.4,69.0,12.7,9.9,48.7,51.3,45.7,54.3,64.3,6.8,0.2,12.3,0.0,0.2,12.3,269359
VA11,2014,765755,49.7,50.3,6.6,7.2,6.2,6.2,6.7,16.3,14.6,14.6,6.5,5.0,6.4,2.6,1.2,35.6,76.2,72.7,13.0,10.2,49.2,50.8,45.3,54.7,47.4,12.6,0.1,17.9,0.1,0.2,18.5,273495
WA01,2014,709693,49.9,50.1,6.6,6.4,7.0,6.0,6.0,13.1,14.8,15.4,6.6,5.9,7.4,3.3,1.4,38.4,75.9,72.6,15.4,12.1,49.7,50.3,46.6,53.4,74.7,1.1,1.0,9.9,0.2,0.1,9.6,282720
WA02,2014,692085,49.6,50.4,6.2,5.9,5.7,6.4,8.2,14.3,12.2,13.7,6.9,6.3,8.2,4.1,1.9,37.4,78.6,74.2,17.6,14.1,49.7,50.3,44.4,55.6,74.4,2.9,1.2,7.4,0.6,0.1,9.5,304135
WA03,2014,691968,49.3,50.7,6.1,7.3,6.7,6.4,5.9,12.2,12.9,13.7,7.0,6.5,9.5,4.1,1.8,39.1,75.7,72.1,19.2,15.4,49.0,51.0,46.5,53.5,82.0,1.5,0.9,3.2,0.4,0.0,8.4,287426
WA04,2014,698426,50.4,49.6,8.2,8.8,7.8,7.5,6.7,13.1,12.4,11.7,6.1,5.2,7.2,3.8,1.5,33.5,70.5,66.1,15.5,12.5,50.3,49.7,47.7,52.3,55.4,1.0,2.1,1.8,0.0,0.0,37.7,257759
WA05,2014,681812,49.8,50.2,5.8,6.1,6.3,7.3,8.6,13.2,11.6,12.8,6.8,6.5,8.6,4.6,2.0,37.5,78.1,72.2,18.8,15.1,49.5,50.5,44.9,55.1,84.7,1.7,1.3,2.5,0.3,0.0,6.2,296537
WA06,2014,682280,49.7,50.3,5.3,5.0,5.9,5.9,7.4,12.5,11.8,13.3,8.1,7.1,10.4,5.2,2.0,42.0,80.0,76.0,21.6,17.6,49.2,50.8,45.9,54.1,77.9,3.1,1.8,4.4,1.0,0.1,7.2,315952
WA07,2014,706603,49.8,50.2,4.8,4.6,4.1,4.9,8.0,20.4,15.3,12.6,6.7,6.2,7.2,3.4,1.8,36.9,84.0,80.1,15.9,12.4,49.4,50.6,43.6,56.4,71.6,4.0,0.5,10.7,0.4,0.3,7.6,338106
WA08,2014,701614,49.6,50.4,6.5,7.1,7.6,6.8,5.7,11.7,14.1,15.7,7.2,5.6,7.5,2.9,1.5,38.6,74.7,70.8,14.9,11.9,49.5,50.5,46.2,53.8,72.7,3.2,0.8,7.8,1.1,0.1,10.1,279687
WA09,2014,705731,50.5,49.5,6.7,5.9,5.9,5.9,6.5,16.8,14.0,13.8,6.2,5.5,6.7,3.8,2.3,36.7,77.9,74.6,16.1,12.9,49.9,50.1,42.4,57.6,48.5,10.4,0.6,21.9,0.8,0.2,12.0,283913
WA10,2014,701194,49.9,50.1,7.2,6.3,7.1,6.1,8.0,15.0,12.6,13.0,6.3,5.8,7.2,3.8,1.7,35.3,75.6,71.6,16.2,12.7,49.5,50.5,44.0,56.0,67.8,6.7,1.3,6.4,1.1,0.3,11.0,282065
WV01,2014,617842,49.8,50.2,5.3,5.4,5.6,6.8,8.4,11.7,12.1,13.5,7.4,6.8,9.7,5.1,2.3,40.7,80.3,75.3,21.2,17.1,49.3,50.7,44.4,55.6,93.9,2.5,0.1,0.7,0.1,0.0,1.4,287450
WV02,2014,626979,48.8,51.2,5.6,5.8,6.4,6.4,5.9,11.4,12.7,14.5,7.5,7.1,9.6,5.3,1.9,42.0,78.4,74.7,21.1,16.8,48.5,51.5,44.7,55.3,90.7,3.7,0.1,0.6,0.1,0.2,1.9,293831
WV03,2014,609483,49.7,50.3,5.8,5.4,6.0,5.8,6.2,11.5,13.0,13.2,8.3,7.0,10.3,5.5,2.1,42.2,79.4,75.5,21.7,17.9,49.0,51.0,44.8,55.2,93.3,3.9,0.1,0.3,0.1,0.1,1.0,298143
WI01,2014,709472,49.8,50.2,5.7,6.8,6.7,6.9,5.6,12.0,13.0,15.8,7.5,6.0,7.7,4.3,2.0,39.9,76.3,73.0,17.3,14.0,49.4,50.6,45.2,54.8,81.1,5.4,0.2,1.9,0.0,0.1,9.6,301469
WI02,2014,733541,49.3,50.7,6.0,6.1,6.4,6.8,8.6,14.4,12.8,13.5,6.8,5.9,7.2,3.7,1.9,36.4,78.0,72.7,16.0,12.7,49.1,50.9,44.3,55.7,83.2,4.2,0.3,3.9,0.0,0.1,6.1,317548
WI03,2014,711620,50.4,49.6,5.6,6.1,5.9,7.5,9.3,11.9,11.1,13.6,7.3,6.0,8.5,4.9,2.3,38.7,78.6,72.9,19.1,15.7,50.1,49.9,45.5,54.5,92.7,0.9,0.6,2.0,0.0,0.1,2.3,317756
WI04,2014,715840,48.2,51.8,7.5,6.9,7.0,7.3,8.5,16.4,12.3,12.2,6.2,4.9,5.8,3.3,1.7,32.5,74.6,69.3,13.5,10.8,47.4,52.6,41.6,58.4,43.8,33.4,0.5,3.5,0.0,0.1,15.9,311191
WI05,2014,723153,49.3,50.7,5.7,6.2,6.6,6.2,5.8,12.6,12.3,15.0,7.8,6.1,8.2,5.0,2.5,40.7,77.8,74.1,19.2,15.7,48.4,51.6,41.8,58.2,88.5,1.7,0.2,2.4,0.0,0.2,5.6,308351
WI06,2014,713224,50.0,50.0,5.4,6.0,6.3,6.5,6.4,11.7,11.8,15.1,7.6,6.7,8.8,5.2,2.4,41.7,78.3,74.6,20.4,16.5,49.7,50.3,44.0,56.0,90.3,1.3,0.4,2.3,0.0,0.0,4.3,321642
WI07,2014,715263,50.5,49.5,5.7,6.1,6.5,6.0,5.1,11.2,11.4,15.2,7.7,7.1,10.0,5.4,2.7,43.4,77.7,74.6,22.1,18.0,50.2,49.8,46.7,53.3,92.3,0.8,2.0,1.5,0.1,0.0,2.0,414689
WI08,2014,720600,50.3,49.7,5.9,6.3,7.0,6.5,6.1,12.0,12.3,15.5,7.0,6.4,8.2,4.5,2.2,39.8,76.7,73.0,18.5,15.0,49.7,50.3,45.4,54.6,87.9,1.2,2.4,2.2,0.0,0.1,4.7,340774
WY01,2014,582658,51.1,48.9,6.6,7.1,6.6,6.1,7.7,14.0,12.0,12.8,7.2,6.6,8.0,3.6,1.8,36.6,76.0,72.0,17.2,13.3,50.7,49.3,47.1,52.9,84.7,1.3,2.0,0.9,0.0,0.1,8.9,265471
