state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
NM01,2018,HEITNER JESSE ANDREW DR.,Democratic Party,Open,4757.0,4589.0,0.0,167.0,4750.0,5.0,0.0
NM01,2018,LARA DAMIAN,Democratic Party,Open,477093.98,132458.03,0.0,344635.88,473839.04,3254.94,332500.0
NM01,2018,MARTINEZ DAMON P,Democratic Party,Open,755632.82,548360.24,13600.0,187487.59,755418.92,113.9,183400.0
NM01,2018,MOYA PAUL,Democratic Party,Open,210622.86,77370.26,0.0,133252.21,195256.01,15366.85,88046.81
NM01,2018,PRINCETON LLOYD JOSEPH,Other,Open,56552.0,17555.0,0.0,38997.0,56145.5,406.5,50540.39
NM01,2018,SEDILLO LOPEZ ANTOINETTE,Democratic Party,Open,1062516.97,786247.73,38081.88,237971.61,1054426.95,8090.02,220000.0
NM01,2018,LUJAN GRISHAM MICHELLE*,Democratic Party,Incumbent,37376.46,1176.78,4500.0,0.0,59599.66,8281.99,0.0
NM02,2018,BAAKE DAVID,Democratic Party,Open,78982.99,75932.38,0.0,1415.98,78982.99,0.0,0.0
NM02,2018,CLARKSON GAVIN,Republican Party,Open,182336.0,168186.0,4050.0,10100.0,147702.69,34633.31,100.0
NM02,2018,GRIFFIN CLAYBURN,Republican Party,Open,11684.73,3627.25,0.0,7222.83,10724.23,960.5,834.65
NM02,2018,HERRELL STELLA YVETTE,Republican Party,Open,522357.36,447204.72,68397.66,6554.98,422063.36,100294.0,0.0
NM02,2018,HILDEBRANDT LORI MADELINE,Democratic Party,Open,224250.51,221050.51,0.0,3200.0,217765.44,6485.07,0.0
NM02,2018,MARTINEZ TONY,Democratic Party,Open,29497.5,28497.5,1000.0,0.0,29497.5,0.0,0.0
NM02,2018,NEWMAN MONTY,Republican Party,Open,883783.38,689488.88,32200.0,162094.5,877425.47,6357.91,0.0
NM02,2018,PENA ANGEL DAMIAN,Democratic Party,Open,14901.78,14771.78,0.0,90.0,14901.78,0.0,0.0
NM02,2018,SALAS ANDREW E BRIG GEN,Republican Party,Open,163951.56,81551.56,6900.0,75500.0,163951.56,0.0,0.0
NM02,2018,TORRES SMALL XOCHITL,Democratic Party,Open,934714.79,686043.47,215625.39,0.0,438734.44,495980.35,6330.53
NM02,2018,VOLPATO JOHNNY SILVIO MR JR,Republican Party,Open,81400.11,38472.69,11500.0,31242.42,81400.11,0.0,0.0
NM02,2018,ZUBIA ADOLFO AREOLA,Democratic Party,Open,23747.83,13747.83,0.0,0.0,23006.91,-50.0,10000.0
NM02,2018,PEARCE STEVAN E.*,Republican Party,Incumbent,1855.9,60.0,0.0,0.0,1273894.02,251.17,0.0
NM03,2018,LUJAN BEN R MR.,Democratic Party,Incumbent,1492515.83,481862.66,996011.24,0.0,1422411.73,839291.87,0.0
NY01,2018,ZELDIN LEE M,Republican Party,Incumbent,3066122.84,2049361.11,898342.59,0.0,1711349.83,1727860.75,0.0
NY01,2018,BROWNING KATE M.,Democratic Party,Challenger,578620.97,451902.01,72250.0,0.0,556498.75,22122.22,0.0
NY01,2018,DIMASI ELAINE DR. PHD,Democratic Party,Challenger,104203.6,83929.11,0.0,20202.81,100540.89,3662.71,71.68
NY01,2018,GERSHON PERRY,Democratic Party,Challenger,2202175.52,855289.18,5600.0,1332573.71,2128208.76,73966.76,900000.0
NY01,2018,HENRY BRENDON T,Democratic Party,Challenger,13038.0,13038.0,0.0,0.0,8887.0,3977.0,0.0
NY01,2018,PECHEFSKY DAVID,Democratic Party,Challenger,289392.9,185601.68,2150.0,101100.0,270598.43,18794.47,60000.0
NY01,2018,VILORIA-FISHER VIVIAN M,Democratic Party,Challenger,281131.39,94415.07,1500.0,165216.3,267039.1,14092.29,69325.0
NY02,2018,KING PETE,Republican Party,Incumbent,934923.27,568539.67,354750.0,0.0,503817.37,3099217.48,0.0
NY02,2018,GOMES TIM,Democratic Party,Challenger,1215182.3,214747.21,0.0,1000000.0,1215182.3,0.0,145000.0
NY02,2018,GRECHEN SHIRLEY LIUBOV LIUBA,Democratic Party,Challenger,604261.71,582204.6,21699.76,0.0,417776.31,186485.4,38500.0
NY02,2018,GREGORY DUWAYNE,Democratic Party,Challenger,168467.32,152736.16,15731.16,0.0,158213.49,13691.0,0.0
NY02,2018,SAX MIKE,Democratic Party,Challenger,39117.58,103.0,0.0,39014.58,39053.58,0.0,0.0
NY02,2018,THOMAS KEVIN,Democratic Party,Challenger,9920.0,9920.0,0.0,0.0,5180.44,4739.56,0.0
NY03,2018,SUOZZI THOMAS,Democratic Party,Incumbent,2120782.71,1382873.51,695654.09,0.0,512944.16,1670704.55,30379.2
NY03,2018,DEBONO DAN,Republican Party,Challenger,312311.51,283409.0,4500.0,24000.0,122194.38,190117.13,1000.0
NY03,2018,KAIMAN JON,Democratic Party,Challenger,45351.0,45351.0,0.0,0.0,49035.62,2203.71,10837.31
NY03,2018,MICHAILIDIS CONSTANTINOS,Other,Challenger,3213.39,513.39,0.0,2700.0,3213.39,0.0,0.0
NY03,2018,SAUBERMAN JOSHUA A,Other,Challenger,10063.21,10063.21,0.0,0.0,10739.77,-676.56,54505.21
NY04,2018,RICE KATHLEEN,Democratic Party,Incumbent,1128724.18,671147.15,337850.0,0.0,823836.96,791015.58,0.0
NY04,2018,BENNO AMEER,Republican Party,Challenger,30266.0,10266.0,0.0,20000.0,3908.32,26357.68,20000.0
NY05,2018,MEEKS GREGORY W.,Democratic Party,Incumbent,760086.98,208676.96,551350.0,0.0,777913.52,105774.25,0.0
NY05,2018,ACHILLE CARL H.,Democratic Party,Challenger,13661.91,11177.47,0.0,2481.12,13225.73,436.18,1173.06
NY05,2018,CHOUDHURY MIZANUR,Democratic Party,Challenger,35412.74,34662.74,0.0,750.0,42424.84,-7012.1,750.0
NY06,2018,MENG GRACE,Democratic Party,Incumbent,999072.28,759212.12,238670.08,0.0,959696.63,1107326.04,0.0
NY07,2018,VELAZQUEZ NYDIA M.,Democratic Party,Incumbent,790580.68,327615.68,462965.0,0.0,557463.03,302044.2,7736.52
NY08,2018,JEFFRIES HAKEEM,Democratic Party,Incumbent,1170292.79,625530.16,542800.0,0.0,900329.1,1281568.55,0.0
NY09,2018,CLARKE YVETTE,Democratic Party,Incumbent,883359.75,386594.11,492468.75,0.0,750473.27,214682.53,77748.62
NY09,2018,BUNKEDDEKO ADEM,Democratic Party,Challenger,277940.0,276940.0,1000.0,0.0,256218.01,21721.99,6865.4
NY09,2018,GAYOT LUTCHI,Republican Party,Challenger,3875.0,475.0,0.0,3400.0,3609.13,265.87,3400.0
NY10,2018,NADLER JERROLD L.,Democratic Party,Incumbent,1147513.95,671759.2,430759.5,0.0,1213921.89,617353.44,0.0
NY10,2018,LEVIN NAOMI,Republican Party,Challenger,27130.0,27130.0,0.0,0.0,5536.61,21593.39,0.0
NY10,2018,LYNCH HOLLY,Democratic Party,Challenger,515371.17,13797.17,0.0,501500.0,471017.55,44353.62,0.0
NY11,2018,DONOVAN DAN,Republican Party,Incumbent,1815123.06,1020680.88,760616.17,0.0,1605383.26,396103.14,0.0
NY11,2018,DECILLIS ALFRED MICHAEL,Democratic Party,Challenger,18421.4,2378.57,0.0,15942.83,24630.86,-6209.46,0.0
NY11,2018,DEVITO MICHAEL JR,Democratic Party,Challenger,47679.77,47679.77,0.0,0.0,45040.59,2639.18,0.0
NY11,2018,EMIG ZACH,Democratic Party,Challenger,49985.9,6890.89,0.0,43095.01,49985.9,0.0,0.0
NY11,2018,GRIMM MICHAEL,Republican Party,Challenger,465420.43,460343.09,5000.0,0.0,391901.03,126045.56,76194.85
NY11,2018,MELSON BOYD,Democratic Party,Challenger,102075.4,99555.4,0.0,2520.0,92996.26,9079.14,0.0
NY11,2018,MOHAN RADHAKRISHNA,Democratic Party,Challenger,118612.21,35217.21,0.0,83395.0,114390.3,4321.91,83395.0
NY11,2018,ROSE MAX,Democratic Party,Challenger,1951382.46,1592807.63,120550.0,537.6,676584.98,1274797.48,4800.0
NY11,2018,VAID OMAR M,Democratic Party,Challenger,202927.85,96896.17,500.0,105531.68,190721.11,11131.03,105531.68
NY12,2018,MALONEY CAROLYN B.,Democratic Party,Incumbent,1788258.64,1053471.94,731692.07,0.0,1780581.49,465195.21,0.0
NY12,2018,HICKS SANDER,Democratic Party,Challenger,12411.0,12411.0,0.0,0.0,12473.0,879.57,0.0
NY12,2018,PATEL SURAJ,Democratic Party,Challenger,1690131.77,1459524.22,0.0,221802.2,1479023.06,211108.71,165000.0
NY12,2018,RABIN ELIOT MR.,Republican Party,Challenger,5530.0,1200.0,0.0,4330.0,4096.12,1434.0,30.0
NY13,2018,ESPAILLAT ADRIANO,Democratic Party,Incumbent,625688.31,339071.26,276050.0,0.0,362051.27,314990.79,45147.1
NY13,2018,BUTLER JINEEA THE NEW AM,Republican Party,Challenger,5927.73,0.0,0.0,5927.73,5826.0,201.73,0.0
NY14,2018,CROWLEY JOSEPH,Democratic Party,Incumbent,3929558.08,1114563.34,1724095.23,0.0,3980618.55,1070295.43,0.0
NY14,2018,OCASIO-CORTEZ ALEXANDRIA,Democratic Party,Challenger,876405.46,851242.0,10200.0,0.0,607765.67,268620.68,1816.06
NY15,2018,SERRANO JOSE E.,Democratic Party,Incumbent,199795.67,62713.42,137062.25,0.0,186141.36,56289.33,0.0
NY16,2018,ENGEL ELIOT L.,Democratic Party,Incumbent,1312910.0,966555.9,346350.81,0.0,1668449.82,345915.18,0.0
NY16,2018,LAWRENCE DERICKSON K,Democratic Party,Challenger,4620.0,1270.0,0.0,3350.0,3404.28,2431.44,3350.0
NY16,2018,LEWIS JONATHAN,Democratic Party,Challenger,885451.35,229951.35,0.0,655500.0,795815.31,89636.04,245000.0
NY17,2018,LOWEY NITA M,Democratic Party,Incumbent,1170772.34,840102.6,326627.58,0.0,1024493.73,815996.32,0.0
NY17,2018,CIARDULLO JOSEPH JOHN,Other,Challenger,6304.33,5320.0,0.0,984.33,2598.77,3705.56,0.0
NY18,2018,MALONEY SEAN PATRICK,Democratic Party,Incumbent,2341774.13,1607956.65,634820.51,0.0,1060651.59,3024668.12,903.66
NY18,2018,BROWN SAKIMA,Republican Party,Challenger,218634.83,215017.87,3000.0,0.0,226714.06,10320.73,0.0
NY18,2018,O'DONNELL JAMES D,Republican Party,Challenger,267334.0,192534.0,2500.0,50000.0,44904.54,222429.46,50000.0
NY18,2018,SMITH SCOTT A,Other,Challenger,258.0,0.0,0.0,258.0,240.0,179.0,6600.0
NY19,2018,FASO JOHN J. MR.,Republican Party,Incumbent,2314821.67,1217449.04,825464.17,0.0,1156636.26,1261614.4,0.0
NY19,2018,BEALS JEFFREY,Democratic Party,Challenger,363875.12,307689.72,185.4,56000.0,351818.46,12056.66,0.0
NY19,2018,BRISEE STEVEN MITCHELL,Democratic Party,Challenger,6494.25,6079.25,0.0,415.0,5884.92,1093.01,0.0
NY19,2018,CLEGG DAVID J,Democratic Party,Challenger,792815.49,249247.26,115.0,543453.23,663727.73,115986.56,218000.0
NY19,2018,COLLIER ERIN,Democratic Party,Challenger,210937.42,198785.05,10750.0,1402.37,194040.3,16897.12,500.0
NY19,2018,DELGADO ANTONIO,Democratic Party,Challenger,2752878.21,2671192.15,80259.0,0.0,2091136.0,661742.21,75873.68
NY19,2018,FLYNN BRIAN,Democratic Party,Challenger,1547692.74,806117.74,5000.0,735400.0,1525676.85,22015.89,700000.0
NY19,2018,NEAL DIANE,Other,Challenger,60116.6,7551.0,0.0,52565.6,43349.42,17019.44,52748.38
NY19,2018,RHODES GARETH THOMAS,Democratic Party,Challenger,904484.65,889289.36,15098.21,0.0,893518.55,10966.1,6921.57
NY19,2018,RYAN PATRICK,Democratic Party,Challenger,1739212.54,1491412.39,23336.84,50566.32,1399284.93,339927.61,50000.0
NY19,2018,SULLIVAN SUE,Democratic Party,Challenger,66358.77,66358.77,0.0,0.0,66358.77,0.0,0.0
NY20,2018,TONKO PAUL DAVID,Democratic Party,Incumbent,879783.31,296146.06,580877.0,0.0,778701.09,693253.53,0.0
NY21,2018,STEFANIK ELISE M.,Republican Party,Incumbent,1976106.65,715288.73,1019783.0,0.0,929906.78,1588389.08,0.0
NY21,2018,BOONE TANYA,Democratic Party,Challenger,145068.89,125649.1,5250.0,14169.79,142257.11,2811.78,0.0
NY21,2018,BOYAJIAN DON,Democratic Party,Challenger,520131.85,510181.85,3050.0,5400.0,517806.35,2325.5,0.0
NY21,2018,COBB TEDRA LYNNE MS.,Democratic Party,Challenger,453301.78,435263.33,14150.0,3828.75,360253.97,93047.81,0.0
NY21,2018,IDLEMAN SARA,Democratic Party,Challenger,14080.0,14080.0,0.0,0.0,11210.13,2869.87,0.0
NY21,2018,KAHN LYNN SANDRA,Other,Challenger,845.0,445.0,0.0,400.0,561.0,393.0,0.0
NY21,2018,KIM RONALD JOSEPH MR.,Democratic Party,Challenger,7637.0,7637.0,0.0,0.0,2124.0,5512.0,0.0
NY21,2018,MARTZ EMILY,Democratic Party,Challenger,246421.86,223829.87,250.0,22330.63,238630.24,7791.62,13000.0
NY21,2018,MASTRIANNI DAVID,Democratic Party,Challenger,78307.36,5260.0,0.0,72997.36,77986.21,171.15,41700.0
NY21,2018,NELSON PATRICK F,Democratic Party,Challenger,71531.96,67653.07,325.09,3318.8,69552.17,1979.79,3320.5
NY21,2018,RATIGAN DYLAN,Democratic Party,Challenger,191728.69,185990.12,5000.0,0.0,131742.83,59985.86,0.0
NY21,2018,WILSON KATIE,Democratic Party,Challenger,261135.83,260885.17,50.0,193.66,246793.06,14342.77,0.0
NY22,2018,TENNEY CLAUDIA,Republican Party,Incumbent,1963251.94,682797.73,931797.53,0.0,1013617.43,1037050.67,170000.0
NY22,2018,BRINDISI ANTHONY,Democratic Party,Challenger,1938414.6,1401508.1,430873.01,0.0,508555.62,1429858.98,0.0
NY22,2018,MADDEN PATRICK,Democratic Party,Challenger,22247.01,20184.01,0.0,2030.0,22247.01,0.0,0.0
NY22,2018,PHILLIPS HEATH,Democratic Party,Challenger,5295.14,3395.14,0.0,1900.0,5295.14,0.0,0.0
NY23,2018,REED THOMAS W,Republican Party,Incumbent,2595369.08,1112886.92,1453935.75,0.0,1454116.77,1274707.96,0.0
NY23,2018,ANDREI LINDA,Democratic Party,Challenger,283984.38,112829.96,1100.0,170010.0,276906.6,7077.78,170000.0
NY23,2018,DELLA PIA MAX HAROLD,Democratic Party,Challenger,181217.14,156042.14,125.0,25050.0,138508.52,42708.62,25000.0
NY23,2018,GALLANT RICK,Democratic Party,Challenger,44269.72,20527.74,4441.71,19300.27,30512.84,-5422.08,0.0
NY23,2018,GOLDEN IAN,Democratic Party,Challenger,117108.16,113153.3,252.39,3702.47,91792.57,25315.59,0.0
NY23,2018,MITRANO TRACY,Democratic Party,Challenger,193962.98,181362.98,100.0,0.0,186088.18,7874.8,12500.0
NY23,2018,SUNDQUIST EDWARD A.,Democratic Party,Challenger,120292.93,79831.15,4400.0,36061.78,118413.03,1879.9,34750.23
NY23,2018,WHALEN CHARLES,Democratic Party,Challenger,27770.12,25181.2,0.0,2588.92,27770.12,0.0,0.0
NY24,2018,KATKO JOHN M,Republican Party,Incumbent,1929882.31,648600.99,1001712.29,0.0,606523.81,1609059.82,0.0
NY24,2018,BALTER DANA,Democratic Party,Challenger,456545.58,437587.88,18600.0,0.0,343240.47,113305.11,29935.1
NY24,2018,BASS WILLIAM HENRY MR. JR,Other,Challenger,19243.79,14629.72,0.0,4614.07,11662.8,7649.21,2000.0
NY24,2018,COMEGYS CHRISTOPHER SCOTT,Democratic Party,Challenger,7859.0,1380.0,0.0,6479.0,3686.2,4106.58,0.0
NY24,2018,MESSENGER ANNE,Democratic Party,Challenger,150850.44,105329.7,0.0,45500.0,150850.44,0.0,0.0
NY24,2018,PEREZ WILLIAMS JUANITA,Democratic Party,Challenger,178975.93,71161.73,65000.0,32014.2,147687.53,31288.4,30000.0
NY25,2018,BARNHART RACHEL,Democratic Party,Open,34613.05,33506.48,1000.0,5.0,22320.98,12292.07,0.0
NY25,2018,MORELLE JOSEPH D,Democratic Party,Open,862606.49,531606.49,331000.0,0.0,468909.53,393696.96,2268.92
NY25,2018,WILT ROBIN,Democratic Party,Open,75715.84,32625.46,0.0,43090.38,73077.9,2637.94,10000.0
NY25,2018,SLAUGHTER LOUISE*,Democratic Party,Incumbent,605431.24,271648.26,332675.0,0.0,378904.56,373986.53,0.0
NY25,2018,MAXWELL JAMES T. DR,Republican Party,Challenger,697708.23,204578.0,18442.0,470000.0,173316.48,524391.75,470000.0
NY26,2018,HIGGINS BRIAN,Democratic Party,Incumbent,831849.84,375117.18,454149.77,0.0,614921.87,1013433.85,0.0
NY27,2018,COLLINS CHRISTOPHER C*,Republican Party,Incumbent,1278748.67,382614.83,686872.06,0.0,636280.83,1341644.61,0.0
NY27,2018,BUNNY SEAN,Democratic Party,Challenger,137015.32,131181.66,5250.0,494.83,137015.32,0.0,0.0
NY27,2018,COLE ERIN,Democratic Party,Challenger,61508.6,37127.6,0.0,23700.0,61508.6,0.0,0.0
NY27,2018,MCMURRAY NATHAN DOUGLAS,Democratic Party,Challenger,133975.0,127419.41,4450.0,1900.0,52202.93,81772.07,1900.0
NY27,2018,PIEGZA LAWRENCE MARK,Other,Challenger,42654.0,654.0,0.0,42000.0,4352.23,38301.77,42000.0
NY27,2018,SEAMANS JOAN ELIZABETH,Democratic Party,Challenger,63566.0,13316.0,0.0,0.0,62755.04,810.96,0.0
NY27,2018,STANKEVICH NICHOLAS RICHARD MR.,Democratic Party,Challenger,98403.2,36403.2,2000.0,0.0,90312.47,7459.97,0.0
NC01,2018,BUTTERFIELD G. K.,Democratic Party,Incumbent,577403.27,81742.03,487900.0,0.0,559015.64,662283.72,0.0
NC01,2018,ALLISON ROGER,Republican Party,Challenger,9215.0,9115.0,0.0,100.0,6228.26,2986.74,6073.09
NC02,2018,HOLDING GEORGE E MR.,Republican Party,Incumbent,1858717.76,628101.71,1150032.69,0.0,1618912.16,253284.59,150000.0
NC02,2018,CHESSER GREGORY,Republican Party,Challenger,13589.8,13279.8,0.0,0.0,13760.74,-174.94,0.0
NC02,2018,COLEMAN LINDA,Democratic Party,Challenger,299723.22,278054.22,20100.0,1569.0,142411.84,157311.38,1500.0
NC02,2018,MATEMU JAPHETH,Other,Challenger,8867.28,3392.07,0.0,4727.69,7504.72,1362.56,4700.0
NC02,2018,MILLER JUSTIN K THERMOCHEM,Democratic Party,Challenger,226.0,0.0,0.0,226.0,142.0,84.0,0.0
NC02,2018,ROMLEY KEN,Democratic Party,Challenger,655734.16,254488.68,0.0,400314.59,644537.94,11196.22,395000.0
NC02,2018,SEARCY SAM,Democratic Party,Challenger,581890.13,101088.47,0.0,480801.66,581890.13,0.0,0.0
NC03,2018,JONES WALTER B,Republican Party,Incumbent,498034.38,344688.73,149920.0,3000.0,475450.47,127727.89,0.0
NC03,2018,DACEY SCOTT,Republican Party,Challenger,465025.6,334238.7,44719.83,86017.07,457224.39,7801.21,75000.0
NC03,2018,LAW PHILIP,Republican Party,Challenger,88653.91,17425.0,0.0,71228.91,87760.59,893.32,70000.0
NC04,2018,PRICE DAVID E,Democratic Party,Incumbent,611698.24,273330.0,337300.0,0.0,630811.16,196450.18,0.0
NC04,2018,BRIAN LEE ANDREA MS.,Republican Party,Challenger,1690.45,34.92,0.0,963.04,281.79,1408.66,0.0
NC04,2018,HOWE BARBARA,Other,Challenger,2967.13,2279.8,0.0,0.0,2762.13,205.0,0.0
NC04,2018,WATKINS RICHARD LEE III,Democratic Party,Challenger,5750.36,5750.36,0.0,0.0,3839.14,1911.22,0.0
NC05,2018,FOXX VIRGINIA ANN,Republican Party,Incumbent,1749825.8,974495.8,774330.0,0.0,1032766.39,3144347.82,0.0
NC05,2018,ADAMS DENISE DARCEL,Democratic Party,Challenger,196549.81,174184.0,16017.52,6348.29,176983.12,19566.69,1500.0
NC05,2018,MARSHALL JENNIFER,Democratic Party,Challenger,127076.48,125476.48,0.0,0.0,107474.36,15456.23,6900.0
NC06,2018,WALKER BRADLEY MARK MR.,Republican Party,Incumbent,978823.02,170835.99,423490.88,0.0,450399.78,754006.41,0.0
NC06,2018,HORNEY MARGOT MS,Democratic Party,Challenger,1261.3,850.04,0.0,247.05,0.0,1572.63,722.59
NC06,2018,WATTS RYAN,Democratic Party,Challenger,206649.27,187769.66,3000.0,15837.94,124986.29,81662.98,375.0
NC07,2018,ROUZER DAVID CHESTON,Republican Party,Incumbent,1160774.02,472379.9,686400.0,0.0,449595.63,1379307.69,0.0
NC07,2018,GARDNER JONAH,Democratic Party,Challenger,214.16,214.16,0.0,0.0,214.16,0.0,0.0
NC07,2018,HORTON LAUREN,Democratic Party,Challenger,343299.27,337188.39,5750.0,0.0,241906.13,101393.14,0.0
NC07,2018,PARKER GRAYSON,Democratic Party,Challenger,2955.05,455.05,0.0,2500.0,2939.66,16.02,0.0
NC08,2018,HUDSON RICHARD L. JR.,Republican Party,Incumbent,1791718.06,678711.1,1026594.15,0.0,753346.45,1131201.59,0.0
NC08,2018,HUFFMAN JEFFREY SCOTT,Democratic Party,Challenger,14898.22,14898.22,0.0,0.0,4874.45,10023.77,1011.87
NC08,2018,HUFFMAN SCOTT,Democratic Party,Challenger,14898.22,14898.22,0.0,0.0,4874.45,10023.77,1011.87
NC08,2018,MCNEILL FRANK,Democratic Party,Challenger,360918.51,346107.99,12707.42,0.0,291140.08,69778.43,0.0
NC08,2018,TIEGEL MARC,Democratic Party,Challenger,50078.08,30458.08,0.0,0.0,49855.68,222.4,22000.0
NC09,2018,PITTENGER ROBERT M THE HONORABLE,Republican Party,Incumbent,1384541.23,304386.69,720277.21,0.0,1379608.68,9179.33,791590.7
NC09,2018,CANO FERNANDO,Democratic Party,Challenger,41504.02,9714.4,0.0,30890.54,41949.92,310.59,54791.31
NC09,2018,HARRIS MARK,Republican Party,Challenger,931015.62,826310.73,100500.0,4004.89,598437.34,295658.09,0.0
NC09,2018,MCCREADY DANIEL,Democratic Party,Challenger,2673739.25,2238146.37,169485.29,38897.65,869933.92,1803805.33,0.0
NC09,2018,WARREN MARIA COLLINS,Democratic Party,Challenger,2150.97,1601.77,0.0,131.0,1741.67,382.67,0.0
NC10,2018,MCHENRY PATRICK,Republican Party,Incumbent,2943666.05,677936.0,1456550.0,0.0,2606680.61,1732792.82,0.0
NC10,2018,BLANKENSHIP SETH BRADEN,Republican Party,Challenger,6812.0,3602.0,0.0,3200.0,6537.0,218.0,0.0
NC10,2018,BROWN DAVID,Democratic Party,Challenger,39927.98,36449.23,3000.0,478.33,36445.92,3550.34,0.0
NC10,2018,COLLIAS GINA,Republican Party,Challenger,23648.96,23648.96,0.0,0.0,28588.85,-2969.97,17645.91
NC10,2018,QUEEN KENNETH PAUL,Democratic Party,Challenger,8130.22,5172.22,2958.0,0.0,3828.45,1695.0,0.0
NC10,2018,ROBERTS IRA,Republican Party,Challenger,5685.0,945.0,250.0,4490.0,5581.08,-761.38,0.0
NC11,2018,MEADOWS MARK R,Republican Party,Incumbent,877217.99,537905.04,318053.75,0.0,622080.0,463296.97,0.0
NC11,2018,COFFAY MATT,Democratic Party,Challenger,52888.28,52788.28,0.0,100.0,52888.28,0.0,0.0
NC11,2018,DONALDSON SCOTT,Democratic Party,Challenger,63006.0,59905.0,0.0,3101.0,63005.68,0.0,3000.0
NC11,2018,PRICE PHILLIP,Democratic Party,Challenger,56622.66,54253.63,1250.0,600.0,28950.96,27671.7,9246.6
NC11,2018,WOODSMALL STEVE,Democratic Party,Challenger,13478.34,12036.23,0.0,1442.11,15796.33,-2217.99,0.0
NC12,2018,ADAMS ALMA SHEALEY,Democratic Party,Incumbent,399011.78,86234.49,312777.29,0.0,251545.06,254321.98,0.0
NC12,2018,BONHAM PAUL,Republican Party,Challenger,9034.0,0.0,0.0,9034.0,9034.0,0.0,0.0
NC12,2018,PERSSON CARL,Republican Party,Challenger,4270.0,570.0,0.0,3700.0,3914.43,355.57,3700.0
NC13,2018,BUDD THEODORE,Republican Party,Incumbent,1219617.15,584042.15,559105.73,70000.0,460266.68,778943.16,50000.0
NC13,2018,COKER ADAM,Democratic Party,Challenger,70840.5,70090.5,100.0,650.0,71191.02,-1612.95,12020.47
NC13,2018,MANNING KATHY,Democratic Party,Challenger,1935360.55,1697218.14,165703.49,71984.7,590007.62,1345352.93,0.0
ND01,2018,ARMSTRONG KELLY,Republican Party,Open,1040270.51,642542.03,95045.0,301683.48,632933.09,407337.42,300000.0
ND01,2018,CAMPBELL TOM,Republican Party,Open,1201059.87,453329.87,1350.0,745000.0,1023676.63,177382.84,745000.0
ND01,2018,HANSON BEN,Democratic Party,Open,159279.49,150470.24,5600.0,3209.25,165233.05,-5953.56,0.0
ND01,2018,SCHNEIDER MAC SCHNEIDER,Democratic Party,Open,346355.98,284354.5,62001.48,0.0,64720.19,281635.79,7445.09
OH01,2018,CHABOT STEVE,Republican Party,Incumbent,958196.39,466951.84,491244.55,0.0,331345.37,1593823.83,0.0
OH01,2018,PUREVAL AFTAB,Democratic Party,Challenger,1571516.88,1364049.2,156570.2,2700.0,222229.0,1349287.88,31544.49
OH01,2018,RONAN SAMUEL,Republican Party,Challenger,3852.49,0.0,0.0,0.0,5772.5,0.0,0.0
OH01,2018,WEAVER LAURA ANN,Democratic Party,Challenger,18395.95,2355.0,0.0,16040.95,15604.16,2791.79,18262.26
OH02,2018,WENSTRUP BRAD,Republican Party,Incumbent,1040733.35,288517.89,467986.45,0.0,497238.99,1111608.06,0.0
OH02,2018,EDWARDS HAROLD JAMES III,Democratic Party,Challenger,3198.52,3198.52,0.0,0.0,3020.32,178.2,0.0
OH02,2018,EVERHARD JANET,Democratic Party,Challenger,57777.75,29205.37,500.0,28072.38,54737.28,3090.47,0.0
OH02,2018,SCHILLER JILL,Democratic Party,Challenger,283196.51,243857.83,13100.0,26238.68,164377.06,118819.45,25000.0
OH03,2018,BEATTY JOYCE,Democratic Party,Incumbent,748022.49,165898.41,579851.33,0.0,388700.36,1303914.79,27500.0
OH04,2018,JORDAN JAMES D.,Republican Party,Incumbent,441525.08,230820.13,209000.0,0.0,331740.45,1423472.34,0.0
OH04,2018,GARRETT JANET PATRICIA MRS.,Democratic Party,Challenger,144264.41,143964.41,300.0,0.0,54881.46,96942.01,4310.74
OH04,2018,MACKEY ANDREW R.,Democratic Party,Challenger,1982.79,1676.0,0.0,306.79,1982.66,0.0,0.0
